央视频,#genre#
爱奇艺,http://iptv.4666888.xyz/iptv2A.php?id=21
臺灣戲劇,http://iptv.4666888.xyz/iptv2A.php?id=42
EYE戏剧,http://iptv.4666888.xyz/iptv2A.php?id=56
緯來電影,http://iptv.4666888.xyz/iptv2A.php?id=40
東森电影,http://iptv.4666888.xyz/iptv2A.php?id=48
龍華电影,http://iptv.4666888.xyz/iptv2A.php?id=45
民視綜藝,http://iptv.4666888.xyz/iptv2A.php?id=46
TVBS精采,http://iptv.4666888.xyz/iptv2A.php?id=47
美亚电影(台),http://iptv.4666888.xyz/iptv2A.php?id=30
東森洋片,http://iptv.4666888.xyz/iptv2A.php?id=45
爱尔达综合,http://iptv.4666888.xyz/iptv2A.php?id=49
ROCK_Action,http://iptv.4666888.xyz/iptv2A.php?id=50
JET综合,http://iptv.4666888.xyz/iptv2A.php?id=51
八度空间,http://iptv.4666888.xyz/iptv2A.php?id=52
BBC_Earth,http://iptv.4666888.xyz/iptv2A.php?id=53
SPOTV,http://iptv.4666888.xyz/iptv2A.php?id=2 
SPOTV2,http://iptv.4666888.xyz/iptv2A.php?id=1 
astroFootball,http://iptv.4666888.xyz/iptv2A.php?id=4 
TntSports1,http://iptv.4666888.xyz/iptv2A.php?id=3 
智林體育,http://iptv.4666888.xyz/iptv2A.php?id=5 
JSPORTS1,http://iptv.4666888.xyz/iptv2A.php?id=6 
SkyTennis+,http://iptv.4666888.xyz/iptv2A.php?id=62 
鳳凰中文,http://iptv.4666888.xyz/iptv2A.php?id=27 
TVB黃金華劇,http://iptv.4666888.xyz/iptv2A.php?id=34
TVB翡翠(馬來),http://iptv.4666888.xyz/iptv2A.php?id=28 
TVB明珠,http://iptv.4666888.xyz/iptv2A.php?id=29 
TVBJ1,http://iptv.4666888.xyz/iptv2A.php?id=26 
TVB1,http://iptv.4666888.xyz/iptv2A.php?id=25 
千禧經典,http://iptv.4666888.xyz/iptv2A.php?id=22 
HOY77,http://iptv.4666888.xyz/iptv2A.php?id=35 
TVB-獎門人,http://iptv.4666888.xyz/iptv2A.php?id=31 
TVB-金曲,http://iptv.4666888.xyz/iptv2A.php?id=57 
RTHK31,http://iptv.4666888.xyz/iptv2A.php?id=23 
TVB娛樂新聞,http://iptv.4666888.xyz/iptv2A.php?id=36 
MYTV黃金翡翠,http://iptv.4666888.xyz/iptv2A.php?id=32 
TVB翡翠劇集,http://iptv.4666888.xyz/iptv2A.php?id=33 
澳視澳門,http://iptv.4666888.xyz/iptv2A.php?id=41 
中國電影,http://iptv.4666888.xyz/iptv2A.php?id=61 
TVBS新聞,http://iptv.4666888.xyz/iptv2A.php?id=43 
非凡新聞,http://iptv.4666888.xyz/iptv2A.php?id=44 
民視,http://iptv.4666888.xyz/iptv2A.php?id=55 
華藝中文,http://iptv.4666888.xyz/iptv2A.php?id=37 
愛奇藝,http://iptv.4666888.xyz/iptv2A.php?id=21 
靖洋戲劇,http://iptv.4666888.xyz/iptv2A.php?id=42 
靖天電影,http://iptv.4666888.xyz/iptv2A.php?id=56 
東森電影,http://iptv.4666888.xyz/iptv2A.php?id=48 
緯來電影,http://iptv.4666888.xyz/iptv2A.php?id=54 
龍華電影,http://iptv.4666888.xyz/iptv2A.php?id=45 
龍華洋片,http://iptv.4666888.xyz/iptv2A.php?id=60 
風雲恐怖電影,http://iptv.4666888.xyz/iptv2A.php?id=59 
ROCK_Action,http://iptv.4666888.xyz/iptv2A.php?id=50 
梦工场动漫,http://iptv.4666888.xyz/iptv2A.php?id=40 
Duck TV兒童卡通,http://iptv.4666888.xyz/iptv2A.php?id=39 
MOMO親子,http://iptv.4666888.xyz/iptv2A.php?id=49 
金光布袋戲,http://iptv.4666888.xyz/iptv2A.php?id=38 
民視綜藝,http://iptv.4666888.xyz/iptv2A.php?id=46 
民視影劇,http://iptv.4666888.xyz/iptv2A.php?id=53 
TVBS精采,http://iptv.4666888.xyz/iptv2A.php?id=47 
臺視綜合,http://iptv.4666888.xyz/iptv2A.php?id=51 
東森綜合2,http://iptv.4666888.xyz/iptv2A.php?id=58 
八度空間,http://iptv.4666888.xyz/iptv2A.php?id=52 
韓流美食料理秀,http://iptv.4666888.xyz/iptv2A.php?id=63 
娛樂百分百,http://iptv.4666888.xyz/iptv2A.php?id=64 
綜藝大贏家,http://iptv.4666888.xyz/iptv2A.php?id=65
斯玛特SMT,#genre#
中天新闻,rtmp://home.aceimage.cn/live/332123-ztxw
中天新闻,rtmp://ai.unispc.com/live/nb-py-ztxw
中天新闻(备),http://jnzq.ohoyee.com:9080/live/332123-ztxw2.m3u8
中天新闻(备),http://srs.fzy.buzz:10443/live/ztxw.m3u8
镜新闻台,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/81c30c93-82df-49c9-975c-61a17204cbba/1.m3u8
TVBS新闻,http://jnzq.ohoyee.com:9080/live/332123-tvbsxw.m3u8
寰宇新闻,http://jnzq.ohoyee.com:9080/live/332123-hyxw.m3u8
民視新聞,http://211.72.174.95:8117/0.ts
台视新聞,https://live.wcetv.com/hls/master-ttvnews.m3u8
原視,https://hc9lby9bzw8zcar.wcetv.com/hls/titv.m3u8
中視,http://211.72.174.95:8113/0.ts
華視,http://211.72.174.95:8114/0.ts
公視,http://211.72.174.95:8116/0.ts
民視,http://211.72.174.95:8115/0.ts
台視,http://211.72.174.95:8112/0.ts
東森新聞,http://211.72.174.95:8138/0.ts
凤凰资讯,http://mytvsuper.webn.cc:2052/live/stream-f8063c3794481a17/index.m3u8
台视,http://dbmlasvgas.sylu.net:8880/stream/39363be5-2940-4d89-875a-cea6c9a93369/playlist.m3u8

民视,rtmp://f13h.mine.nu/sat/tv051
中视,rtmp://f13h.mine.nu/sat/tv091
华视,rtmp://f13h.mine.nu/sat/tv111
台视,rtmp://f13h.mine.nu/sat/tv071
非凡新闻,rtmp://f13h.mine.nu/sat/tv581
东森超视,rtmp://f13h.mine.nu/sat/tv331
tvbs,http://61.221.215.25:8800/hls/9/index.m3u8
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来日本,rtmp://f13h.mine.nu/sat/tv771
纬来体育,rtmp://f13h.mine.nu/sat/tv721
DAZN-体育,rtmp://f13h.mine.nu/sat/tv731
DAZN-体育,rtmp://f13h.mine.nu/sat/tv741
momo'tv,rtmp://f13h.mine.nu/sat/tv761

民视影剧台,https://cdn12.178.indevs.in/163189/73d93f1c22fa91d7
公视戏剧,https://cdn12.178.indevs.in/163189/2973b910e7719c08
采昌影剧台,https://cdn12.178.indevs.in/163189/0a6204ed0261460c
靖天映画,https://cdn12.178.indevs.in/163189/bd4752bd7828b2bf
靖天戏剧台,https://cdn12.178.indevs.in/163189/177d541552f78003
靖天电影台,https://cdn12.178.indevs.in/163189/ed33509e03e78c7a
靖洋戏剧台,https://cdn12.178.indevs.in/163189/25084ef5a2662aad
影迷数位电影台,https://cdn12.178.indevs.in/163189/a643783ec587540e
amc电影台,https://cdn12.178.indevs.in/163189/0bcf9bb8c452e56a
CinemaWorld,https://cdn12.178.indevs.in/163189/6086cfe7a9756110
My Cinema Europe,https://cdn12.178.indevs.in/163189/5bda99f1c049edef
经典电影台,https://cdn12.178.indevs.in/163189/61b8ea35ffce4630
CMusic,https://cdn12.178.indevs.in/163189/d396cb84b6c89889
DreamWorks梦工厂动画,https://cdn12.178.indevs.in/163189/10395eb942c5a9b9
精选动漫台,https://cdn12.178.indevs.in/163189/e1d66f74bd2d4894
金光布袋戏,https://cdn12.178.indevs.in/163189/5479c245d9d580b5
虎牙轮播,#genre#
推荐EXO解码播放,http://cfss.cc/cdn/huya/30080236.flv
名侦探柯南剧场版,http://cfss.cc/cdn/huya/30080236.flv
火影忍者,http://cfss.cc/cdn/huya/29465866.flv
海贼王,http://cfss.cc/cdn/huya/29982634.flv
宫崎骏系列,http://cfss.cc/cdn/huya/21059614.flv
黑子的篮球,http://cfss.cc/cdn/huya/30080253.flv
瑞克与莫蒂,http://cfss.cc/cdn/huya/29982655.flv
星辰变,http://cfss.cc/cdn/huya/24514506.flv
成龙历险记,http://cfss.cc/cdn/huya/11352946.flv
飞天小女警,http://cfss.cc/cdn/huya/11601958.flv
蜡笔小新,http://cfss.cc/cdn/huya/11352970.flv
樱桃小丸子,http://cfss.cc/cdn/huya/11342394.flv
猫和老鼠,http://cfss.cc/cdn/huya/11352879.flv
龙珠,http://cfss.cc/cdn/huya/11601966.flv
全职高手,http://cfss.cc/cdn/huya/21059628.flv
哆啦A梦,http://cfss.cc/cdn/huya/11601963.flv
海绵宝宝,http://cfss.cc/cdn/huya/11352919.flv
魔法少女,http://cfss.cc/cdn/huya/21059587.flv
全职猎人,http://cfss.cc/cdn/huya/30080254.flv
四驱兄弟,http://cfss.cc/cdn/huya/11352922.flv
一人之上,http://cfss.cc/cdn/huya/11602065.flv
头文字D,http://cfss.cc/cdn/huya/11352889.flv
网球王子,http://cfss.cc/cdn/huya/11352882.flv         
成龙,http://cfss.cc/cdn/huya/11342386.flv
黄渤,http://cfss.cc/cdn/huya/11352876.flv
沈腾,http://cfss.cc/cdn/huya/11601968.flv
王晶,http://cfss.cc/cdn/huya/11602058.flv
周星驰,http://cfss.cc/cdn/huya/11336587.flv
李连杰,http://cfss.cc/cdn/huya/11342390.flv
刘德华,http://cfss.cc/cdn/huya/11342424.flv
李连杰,http://cfss.cc/cdn/huya/11342390.flv
周润发,http://cfss.cc/cdn/huya/11342387.flv
庆余年,http://cfss.cc/cdn/huya/11352960.flv
陈情令,http://cfss.cc/cdn/huya/29465862.flv
古天乐,http://cfss.cc/cdn/huya/29982675.flv
甄子丹,http://cfss.cc/cdn/huya/11352935.flv
封神榜,http://cfss.cc/cdn/huya/23749096.flv
鹿鼎记,http://cfss.cc/cdn/huya/23865080.flv
寻秦记,http://cfss.cc/cdn/huya/23864973.flv
洗冤录,http://cfss.cc/cdn/huya/23903130.flv
创世纪,http://cfss.cc/cdn/huya/23749083.flv
大时代,http://cfss.cc/cdn/huya/23865161.flv
柳舟计,http://cfss.cc/cdn/huya/23860039.flv
大秦赋,http://cfss.cc/cdn/huya/23903130.flv
封神榜,http://cfss.cc/cdn/huya/29465849.flv
寻秦记,http://cfss.cc/cdn/huya/29465848.flv
洗冤录,http://cfss.cc/cdn/huya/29465851.flv
创世纪,http://cfss.cc/cdn/huya/23749083.flv
大时代,http://cfss.cc/cdn/huya/23865161.flv
柳舟计,http://cfss.cc/cdn/huya/23860039.flv
大秦赋,http://cfss.cc/cdn/huya/23903130.flv
封神榜,http://cfss.cc/cdn/huya/29465849.flv
寻秦记,http://cfss.cc/cdn/huya/29465848.flv
洗冤录,http://cfss.cc/cdn/huya/29465851.flv
创世纪,http://cfss.cc/cdn/huya/29465852.flv
刘德华,http://cfss.cc/cdn/huya/11342424.flv
洪金宝,http://cfss.cc/cdn/huya/11279251.flv
埋堆堆,http://cfss.cc/cdn/huya/23903123.flv
埋堆堆2,http://cfss.cc/cdn/huya/23864973.flv
王晶电影,http://cfss.cc/cdn/huya/11602058.flv
功夫电影,http://cfss.cc/cdn/huya/11352941.flv
猫和老鼠,http://cfss.cc/cdn/huya/11352879.flv
强森电影,http://cfss.cc/cdn/huya/21059581.flv
金庸武侠,http://cfss.cc/cdn/huya/11342435.flv
永夜星河,http://cfss.cc/cdn/huya/23734169.flv
电影_武侠,http://cfss.cc/cdn/huya/11342427.flv
电影_玄幻,http://cfss.cc/cdn/huya/11342414.flv
电影_国产,http://cfss.cc/cdn/huya/11352973.flv
电影_洪金宝,http://cfss.cc/cdn/huya/11279251.flv
电影_斯坦森,http://cfss.cc/cdn/huya/21059588.flv
电影_功夫片,http://cfss.cc/cdn/huya/11352941.flv
剧集_老三国,http://cfss.cc/cdn/huya/11602081.flv
猫和老鼠动漫,http://cfss.cc/cdn/huya/11352879.flv
电影_不挤影院,http://cfss.cc/cdn/huya/11352897.flv
电影_许氏三杰,http://cfss.cc/cdn/huya/11602033.flv
电影_高分动作,http://cfss.cc/cdn/huya/11352884.flv
电影_欢笑影院,http://cfss.cc/cdn/huya/11352894.flv
电影_国产悬疑,http://cfss.cc/cdn/huya/11342395.flv
电影_黑帮斗争,http://cfss.cc/cdn/huya/11342419.flv
电影_喜乐影院,http://cfss.cc/cdn/huya/21059580.flv
亮剑,http://cfss.cc/cdn/huya/30080238.flv
雪豹,http://cfss.cc/cdn/huya/29580970.flv
🔞成人🔞_369936,#genre#

惊艳,http://15.204.105.50:25461/live/G2s9zK2n9m/xDtwVfWM8T/85.ts
潘多啦,http://15.204.105.50:25461/live/G2s9zK2n9m/xDtwVfWM8T/86.ts
彩虹,http://15.204.105.50:25461/live/G2s9zK2n9m/xDtwVfWM8T/87.ts
松1,http://15.204.105.50:25461/live/G2s9zK2n9m/xDtwVfWM8T/88.ts
松2,http://15.204.105.50:25461/live/G2s9zK2n9m/xDtwVfWM8T/89.ts
松3,http://15.204.105.50:25461/live/G2s9zK2n9m/xDtwVfWM8T/90.ts
香蕉,http://15.204.105.50:25461/live/G2s9zK2n9m/xDtwVfWM8T/117.ts
