# 补充IP列表 - 原文件: 湖南电信.txt
# 生成时间: 2026-05-28 17:16:21
# 格式: C-D,rtp://A.B.C.D:端口

# ===== 网段: 239.1.0.x =====
# 已有IP: 141 个, 缺失IP: 113 个
# 规律: 固定端口 1025

0-1,rtp://239.1.0.1:1025
254-195,rtp://239.76.254.195:9000
254-196,rtp://239.76.254.196:9000
254-197,rtp://239.76.254.197:9000
254-198,rtp://239.76.254.198:9000
254-199,rtp://239.76.254.199:9000
254-201,rtp://239.76.254.201:9000
254-203,rtp://239.76.254.203:9000
254-204,rtp://239.76.254.204:9000
254-205,rtp://239.76.254.205:9000
254-206,rtp://239.76.254.206:9000
254-207,rtp://239.76.254.207:9000
254-208,rtp://239.76.254.208:9000
254-209,rtp://239.76.254.209:9000
254-210,rtp://239.76.254.210:9000
254-211,rtp://239.76.254.211:9000
254-212,rtp://239.76.254.212:9000
254-213,rtp://239.76.254.213:9000
254-217,rtp://239.76.254.217:9000
254-219,rtp://239.76.254.219:9000
254-221,rtp://239.76.254.221:9000
254-223,rtp://239.76.254.223:9000
254-225,rtp://239.76.254.225:9000
254-227,rtp://239.76.254.227:9000
254-229,rtp://239.76.254.229:9000
254-231,rtp://239.76.254.231:9000
254-233,rtp://239.76.254.233:9000
254-235,rtp://239.76.254.235:9000
254-236,rtp://239.76.254.236:9000
254-237,rtp://239.76.254.237:9000
254-238,rtp://239.76.254.238:9000
254-239,rtp://239.76.254.239:9000
254-240,rtp://239.76.254.240:9000
254-241,rtp://239.76.254.241:9000
254-242,rtp://239.76.254.242:9000
254-243,rtp://239.76.254.243:9000
254-244,rtp://239.76.254.244:9000
254-245,rtp://239.76.254.245:9000
254-246,rtp://239.76.254.246:9000
254-247,rtp://239.76.254.247:9000
254-248,rtp://239.76.254.248:9000
254-249,rtp://239.76.254.249:9000
254-250,rtp://239.76.254.250:9000
254-251,rtp://239.76.254.251:9000
254-252,rtp://239.76.254.252:9000
254-253,rtp://239.76.254.253:9000
254-254,rtp://239.76.254.254:9000

# ===== 网段: 239.76.255.x =====
# 已有IP: 42 个, 缺失IP: 212 个
# 规律: 固定端口 9000

255-2,rtp://239.76.255.2:9000
255-3,rtp://239.76.255.3:9000
255-5,rtp://239.76.255.5:9000
255-9,rtp://239.76.255.9:9000
255-17,rtp://239.76.255.17:9000
255-27,rtp://239.76.255.27:9000
255-40,rtp://239.76.255.40:9000
255-49,rtp://239.76.255.49:9000
255-50,rtp://239.76.255.50:9000
255-51,rtp://239.76.255.51:9000
255-52,rtp://239.76.255.52:9000
255-53,rtp://239.76.255.53:9000
255-54,rtp://239.76.255.54:9000
255-55,rtp://239.76.255.55:9000
255-56,rtp://239.76.255.56:9000
255-58,rtp://239.76.255.58:9000
255-59,rtp://239.76.255.59:9000
255-60,rtp://239.76.255.60:9000
255-61,rtp://239.76.255.61:9000
255-62,rtp://239.76.255.62:9000
255-63,rtp://239.76.255.63:9000
255-64,rtp://239.76.255.64:9000
255-65,rtp://239.76.255.65:9000
255-66,rtp://239.76.255.66:9000
255-67,rtp://239.76.255.67:9000
255-68,rtp://239.76.255.68:9000
255-69,rtp://239.76.255.69:9000
255-70,rtp://239.76.255.70:9000
255-71,rtp://239.76.255.71:9000
255-72,rtp://239.76.255.72:9000
255-73,rtp://239.76.255.73:9000
255-74,rtp://239.76.255.74:9000
255-75,rtp://239.76.255.75:9000
255-76,rtp://239.76.255.76:9000
255-77,rtp://239.76.255.77:9000
255-78,rtp://239.76.255.78:9000
255-79,rtp://239.76.255.79:9000
255-80,rtp://239.76.255.80:9000
255-81,rtp://239.76.255.81:9000
255-82,rtp://239.76.255.82:9000
255-83,rtp://239.76.255.83:9000
255-84,rtp://239.76.255.84:9000
255-85,rtp://239.76.255.85:9000
255-86,rtp://239.76.255.86:9000
255-87,rtp://239.76.255.87:9000
255-88,rtp://239.76.255.88:9000
255-89,rtp://239.76.255.89:9000
255-90,rtp://239.76.255.90:9000
255-91,rtp://239.76.255.91:9000
255-92,rtp://239.76.255.92:9000
255-93,rtp://239.76.255.93:9000
255-94,rtp://239.76.255.94:9000
255-95,rtp://239.76.255.95:9000
255-96,rtp://239.76.255.96:9000
255-97,rtp://239.76.255.97:9000
255-98,rtp://239.76.255.98:9000
255-99,rtp://239.76.255.99:9000
255-100,rtp://239.76.255.100:9000
255-101,rtp://239.76.255.101:9000
255-102,rtp://239.76.255.102:9000
255-103,rtp://239.76.255.103:9000
255-104,rtp://239.76.255.104:9000
255-105,rtp://239.76.255.105:9000
255-106,rtp://239.76.255.106:9000
255-107,rtp://239.76.255.107:9000
255-108,rtp://239.76.255.108:9000
255-109,rtp://239.76.255.109:9000
255-110,rtp://239.76.255.110:9000
255-111,rtp://239.76.255.111:9000
255-112,rtp://239.76.255.112:9000
255-113,rtp://239.76.255.113:9000
255-114,rtp://239.76.255.114:9000
255-115,rtp://239.76.255.115:9000
255-116,rtp://239.76.255.116:9000
255-117,rtp://239.76.255.117:9000
255-118,rtp://239.76.255.118:9000
255-119,rtp://239.76.255.119:9000
255-120,rtp://239.76.255.120:9000
255-121,rtp://239.76.255.121:9000
255-122,rtp://239.76.255.122:9000
255-123,rtp://239.76.255.123:9000
255-124,rtp://239.76.255.124:9000
255-125,rtp://239.76.255.125:9000
255-126,rtp://239.76.255.126:9000
255-127,rtp://239.76.255.127:9000
255-128,rtp://239.76.255.128:9000
255-129,rtp://239.76.255.129:9000
255-130,rtp://239.76.255.130:9000
255-131,rtp://239.76.255.131:9000
255-132,rtp://239.76.255.132:9000
255-133,rtp://239.76.255.133:9000
255-134,rtp://239.76.255.134:9000
255-135,rtp://239.76.255.135:9000
255-136,rtp://239.76.255.136:9000
255-137,rtp://239.76.255.137:9000
255-138,rtp://239.76.255.138:9000
255-139,rtp://239.76.255.139:9000
255-140,rtp://239.76.255.140:9000
255-141,rtp://239.76.255.141:9000
255-142,rtp://239.76.255.142:9000
255-143,rtp://239.76.255.143:9000
255-144,rtp://239.76.255.144:9000
255-145,rtp://239.76.255.145:9000
255-146,rtp://239.76.255.146:9000
255-147,rtp://239.76.255.147:9000
255-148,rtp://239.76.255.148:9000
255-149,rtp://239.76.255.149:9000
255-150,rtp://239.76.255.150:9000
255-151,rtp://239.76.255.151:9000
255-152,rtp://239.76.255.152:9000
255-153,rtp://239.76.255.153:9000
255-154,rtp://239.76.255.154:9000
255-155,rtp://239.76.255.155:9000
255-156,rtp://239.76.255.156:9000
255-157,rtp://239.76.255.157:9000
255-158,rtp://239.76.255.158:9000
255-159,rtp://239.76.255.159:9000
255-160,rtp://239.76.255.160:9000
255-161,rtp://239.76.255.161:9000
255-162,rtp://239.76.255.162:9000
255-163,rtp://239.76.255.163:9000
255-164,rtp://239.76.255.164:9000
255-165,rtp://239.76.255.165:9000
255-166,rtp://239.76.255.166:9000
255-167,rtp://239.76.255.167:9000
255-168,rtp://239.76.255.168:9000
255-169,rtp://239.76.255.169:9000
255-170,rtp://239.76.255.170:9000
255-171,rtp://239.76.255.171:9000
255-172,rtp://239.76.255.172:9000
255-173,rtp://239.76.255.173:9000
255-174,rtp://239.76.255.174:9000
255-175,rtp://239.76.255.175:9000
255-176,rtp://239.76.255.176:9000
255-177,rtp://239.76.255.177:9000
255-178,rtp://239.76.255.178:9000
255-179,rtp://239.76.255.179:9000
255-180,rtp://239.76.255.180:9000
255-181,rtp://239.76.255.181:9000
255-182,rtp://239.76.255.182:9000
255-183,rtp://239.76.255.183:9000
255-184,rtp://239.76.255.184:9000
255-185,rtp://239.76.255.185:9000
255-186,rtp://239.76.255.186:9000
255-187,rtp://239.76.255.187:9000
255-188,rtp://239.76.255.188:9000
255-189,rtp://239.76.255.189:9000
255-190,rtp://239.76.255.190:9000
255-191,rtp://239.76.255.191:9000
255-192,rtp://239.76.255.192:9000
255-193,rtp://239.76.255.193:9000
255-194,rtp://239.76.255.194:9000
255-195,rtp://239.76.255.195:9000
255-196,rtp://239.76.255.196:9000
255-197,rtp://239.76.255.197:9000
255-198,rtp://239.76.255.198:9000
255-199,rtp://239.76.255.199:9000
255-200,rtp://239.76.255.200:9000
255-201,rtp://239.76.255.201:9000
255-202,rtp://239.76.255.202:9000
255-203,rtp://239.76.255.203:9000
255-204,rtp://239.76.255.204:9000
255-205,rtp://239.76.255.205:9000
255-206,rtp://239.76.255.206:9000
255-207,rtp://239.76.255.207:9000
255-208,rtp://239.76.255.208:9000
255-209,rtp://239.76.255.209:9000
255-210,rtp://239.76.255.210:9000
255-211,rtp://239.76.255.211:9000
255-212,rtp://239.76.255.212:9000
255-213,rtp://239.76.255.213:9000
255-214,rtp://239.76.255.214:9000
255-215,rtp://239.76.255.215:9000
255-216,rtp://239.76.255.216:9000
255-217,rtp://239.76.255.217:9000
255-218,rtp://239.76.255.218:9000
255-219,rtp://239.76.255.219:9000
255-220,rtp://239.76.255.220:9000
255-221,rtp://239.76.255.221:9000
255-222,rtp://239.76.255.222:9000
255-223,rtp://239.76.255.223:9000
255-224,rtp://239.76.255.224:9000
255-225,rtp://239.76.255.225:9000
255-226,rtp://239.76.255.226:9000
255-227,rtp://239.76.255.227:9000
255-228,rtp://239.76.255.228:9000
255-229,rtp://239.76.255.229:9000
255-230,rtp://239.76.255.230:9000
255-231,rtp://239.76.255.231:9000
255-232,rtp://239.76.255.232:9000
255-233,rtp://239.76.255.233:9000
255-234,rtp://239.76.255.234:9000
255-235,rtp://239.76.255.235:9000
255-236,rtp://239.76.255.236:9000
255-237,rtp://239.76.255.237:9000
255-238,rtp://239.76.255.238:9000
255-239,rtp://239.76.255.239:9000
255-240,rtp://239.76.255.240:9000
255-241,rtp://239.76.255.241:9000
255-242,rtp://239.76.255.242:9000
255-243,rtp://239.76.255.243:9000
255-244,rtp://239.76.255.244:9000
255-245,rtp://239.76.255.245:9000
255-246,rtp://239.76.255.246:9000
255-247,rtp://239.76.255.247:9000
255-248,rtp://239.76.255.248:9000
255-249,rtp://239.76.255.249:9000
255-250,rtp://239.76.255.250:9000
255-251,rtp://239.76.255.251:9000
255-252,rtp://239.76.255.252:9000
255-253,rtp://239.76.255.253:9000
255-254,rtp://239.76.255.254:9000

# ===== 网段: 239.254.96.x =====
# 已有IP: 75 个, 缺失IP: 179 个
# 规律: 多段线性
#   D∈[1,99] → 6×D+7974
#   D∈[113,113] → 74.85714285714286×D+1157.1428571428569
#   D∈[115,115] → -476×D+63404
#   D∈[137,137] → 10.545454545454545×D+7451.272727272727
#   D∈[138,155] → 6×D+8074
#   D∈[156,156] → 126×D+-10526
#   D∈[157,157] → -114×D+26914
#   D∈[158,175] → 6×D+8074
#   D∈[177,177] → 9×D+7549
#   D∈[178,234] → 6×D+8080

96-4,rtp://239.254.96.4:7998
96-5,rtp://239.254.96.5:8004
96-6,rtp://239.254.96.6:8010
96-8,rtp://239.254.96.8:8022
96-10,rtp://239.254.96.10:8034
96-12,rtp://239.254.96.12:8046
96-14,rtp://239.254.96.14:8058
96-32,rtp://239.254.96.32:8166
96-33,rtp://239.254.96.33:8172
96-36,rtp://239.254.96.36:8190
96-37,rtp://239.254.96.37:8196
96-38,rtp://239.254.96.38:8202
96-39,rtp://239.254.96.39:8208
96-40,rtp://239.254.96.40:8214
96-42,rtp://239.254.96.42:8226
96-43,rtp://239.254.96.43:8232
96-44,rtp://239.254.96.44:8238
96-45,rtp://239.254.96.45:8244
96-46,rtp://239.254.96.46:8250
96-49,rtp://239.254.96.49:8268
96-50,rtp://239.254.96.50:8274
96-51,rtp://239.254.96.51:8280
96-52,rtp://239.254.96.52:8286
96-53,rtp://239.254.96.53:8292
96-54,rtp://239.254.96.54:8298
96-55,rtp://239.254.96.55:8304
96-56,rtp://239.254.96.56:8310
96-57,rtp://239.254.96.57:8316
96-58,rtp://239.254.96.58:8322
96-59,rtp://239.254.96.59:8328
96-60,rtp://239.254.96.60:8334
96-61,rtp://239.254.96.61:8340
96-62,rtp://239.254.96.62:8346
96-63,rtp://239.254.96.63:8352
96-64,rtp://239.254.96.64:8358
96-65,rtp://239.254.96.65:8364
96-66,rtp://239.254.96.66:8370
96-67,rtp://239.254.96.67:8376
96-68,rtp://239.254.96.68:8382
96-69,rtp://239.254.96.69:8388
96-70,rtp://239.254.96.70:8394
96-71,rtp://239.254.96.71:8400
96-72,rtp://239.254.96.72:8406
96-73,rtp://239.254.96.73:8412
96-74,rtp://239.254.96.74:8418
96-75,rtp://239.254.96.75:8424
96-76,rtp://239.254.96.76:8430
96-77,rtp://239.254.96.77:8436
96-78,rtp://239.254.96.78:8442
96-79,rtp://239.254.96.79:8448
96-80,rtp://239.254.96.80:8454
96-81,rtp://239.254.96.81:8460
96-82,rtp://239.254.96.82:8466
96-83,rtp://239.254.96.83:8472
96-84,rtp://239.254.96.84:8478
96-85,rtp://239.254.96.85:8484
96-86,rtp://239.254.96.86:8490
96-87,rtp://239.254.96.87:8496
96-88,rtp://239.254.96.88:8502
96-89,rtp://239.254.96.89:8508
96-94,rtp://239.254.96.94:8538
96-98,rtp://239.254.96.98:8562
96-100,rtp://239.254.96.100:8680
96-101,rtp://239.254.96.101:8686
96-102,rtp://239.254.96.102:8692
96-103,rtp://239.254.96.103:8698
96-104,rtp://239.254.96.104:8704
96-105,rtp://239.254.96.105:8710
96-106,rtp://239.254.96.106:8716
96-107,rtp://239.254.96.107:8722
96-108,rtp://239.254.96.108:8728
96-109,rtp://239.254.96.109:8734
96-110,rtp://239.254.96.110:8740
96-111,rtp://239.254.96.111:8746
96-112,rtp://239.254.96.112:8752
96-114,rtp://239.254.96.114:8764
96-116,rtp://239.254.96.116:8776
96-117,rtp://239.254.96.117:8782
96-118,rtp://239.254.96.118:8788
96-119,rtp://239.254.96.119:8794
96-120,rtp://239.254.96.120:8800
96-121,rtp://239.254.96.121:8806
96-122,rtp://239.254.96.122:8812
96-123,rtp://239.254.96.123:8818
96-124,rtp://239.254.96.124:8824
96-125,rtp://239.254.96.125:8830
96-126,rtp://239.254.96.126:8836
96-127,rtp://239.254.96.127:8842
96-128,rtp://239.254.96.128:8848
96-129,rtp://239.254.96.129:8854
96-130,rtp://239.254.96.130:8860
96-131,rtp://239.254.96.131:8866
96-132,rtp://239.254.96.132:8872
96-133,rtp://239.254.96.133:8878
96-134,rtp://239.254.96.134:8884
96-135,rtp://239.254.96.135:8890
96-136,rtp://239.254.96.136:8896
96-145,rtp://239.254.96.145:8944
96-146,rtp://239.254.96.146:8950
96-147,rtp://239.254.96.147:8956
96-148,rtp://239.254.96.148:8962
96-149,rtp://239.254.96.149:8968
96-150,rtp://239.254.96.150:8974
96-151,rtp://239.254.96.151:8980
96-152,rtp://239.254.96.152:8986
96-153,rtp://239.254.96.153:8992
96-163,rtp://239.254.96.163:9052
96-164,rtp://239.254.96.164:9058
96-165,rtp://239.254.96.165:9064
96-166,rtp://239.254.96.166:9070
96-167,rtp://239.254.96.167:9076
96-168,rtp://239.254.96.168:9082
96-169,rtp://239.254.96.169:9088
96-170,rtp://239.254.96.170:9094
96-171,rtp://239.254.96.171:9100
96-172,rtp://239.254.96.172:9106
96-173,rtp://239.254.96.173:9112
96-174,rtp://239.254.96.174:9118
96-176,rtp://239.254.96.176:9136
96-183,rtp://239.254.96.183:9178
96-190,rtp://239.254.96.190:9220
96-191,rtp://239.254.96.191:9226
96-193,rtp://239.254.96.193:9238
96-195,rtp://239.254.96.195:9250
96-196,rtp://239.254.96.196:9256
96-197,rtp://239.254.96.197:9262
96-198,rtp://239.254.96.198:9268
96-199,rtp://239.254.96.199:9274
96-200,rtp://239.254.96.200:9280
96-201,rtp://239.254.96.201:9286
96-202,rtp://239.254.96.202:9292
96-203,rtp://239.254.96.203:9298
96-204,rtp://239.254.96.204:9304
96-205,rtp://239.254.96.205:9310
96-206,rtp://239.254.96.206:9316
96-207,rtp://239.254.96.207:9322
96-208,rtp://239.254.96.208:9328
96-209,rtp://239.254.96.209:9334
96-211,rtp://239.254.96.211:9346
96-212,rtp://239.254.96.212:9352
96-213,rtp://239.254.96.213:9358
96-214,rtp://239.254.96.214:9364
96-215,rtp://239.254.96.215:9370
96-216,rtp://239.254.96.216:9376
96-217,rtp://239.254.96.217:9382
96-218,rtp://239.254.96.218:9388
96-219,rtp://239.254.96.219:9394
96-220,rtp://239.254.96.220:9400
96-221,rtp://239.254.96.221:9406
96-222,rtp://239.254.96.222:9412
96-223,rtp://239.254.96.223:9418
96-224,rtp://239.254.96.224:9424
96-225,rtp://239.254.96.225:9430
96-226,rtp://239.254.96.226:9436
96-227,rtp://239.254.96.227:9442
96-230,rtp://239.254.96.230:9460
96-231,rtp://239.254.96.231:9466
96-232,rtp://239.254.96.232:9472
96-233,rtp://239.254.96.233:9478
96-235,rtp://239.254.96.235:9490
96-236,rtp://239.254.96.236:9496
96-237,rtp://239.254.96.237:9502
96-238,rtp://239.254.96.238:9508
96-239,rtp://239.254.96.239:9514
96-240,rtp://239.254.96.240:9520
96-241,rtp://239.254.96.241:9526
96-242,rtp://239.254.96.242:9532
96-243,rtp://239.254.96.243:9538
96-244,rtp://239.254.96.244:9544
96-245,rtp://239.254.96.245:9550
96-246,rtp://239.254.96.246:9556
96-247,rtp://239.254.96.247:9562
96-248,rtp://239.254.96.248:9568
96-249,rtp://239.254.96.249:9574
96-250,rtp://239.254.96.250:9580
96-251,rtp://239.254.96.251:9586
96-252,rtp://239.254.96.252:9592
96-253,rtp://239.254.96.253:9598
96-254,rtp://239.254.96.254:9604

# ===== 总计补充: 2572 个IP =====
